no_of_previous_bookings_not_canceled,room_type_reserved,Booking_ID,no_of_children,repeated_guest,no_of_special_requests,no_of_adults,arrival_year,no_of_week_nights,type_of_meal_plan,booking_status,required_car_parking_space,market_segment_type,avg_price_per_room,arrival_date,no_of_weekend_nights,arrival_month,lead_time,no_of_previous_cancellations
0,Room_Type 1,INN28324,0,0,0,1,2018,1,Not Selected,Not_Canceled,0,Online,88,1,0,12,6,0
0,Room_Type 1,INN07448,0,0,2,2,2017,1,Meal Plan 1,Not_Canceled,0,Online,72.76,7,1,9,52,0
0,Room_Type 1,INN35708,0,0,2,2,2018,3,Meal Plan 1,Not_Canceled,0,Online,111.3,14,0,4,32,0
0,Room_Type 4,INN24480,0,0,0,2,2018,3,Meal Plan 1,Canceled,0,Online,132.6,15,2,5,74,0
0,Room_Type 1,INN35543,0,0,0,2,2018,1,Meal Plan 1,Canceled,0,Offline,100,26,2,3,92,0
0,Room_Type 1,INN35773,0,0,0,2,2018,2,Meal Plan 1,Canceled,0,Online,88.4,18,2,12,103,0
0,Room_Type 1,INN31388,0,0,0,2,2018,5,Meal Plan 1,Canceled,0,Online,85.38,13,2,3,66,0
0,Room_Type 1,INN22322,0,0,0,2,2018,2,Meal Plan 1,Canceled,0,Online,77.03,18,1,7,177,0
0,Room_Type 1,INN14990,0,0,0,2,2018,3,Not Selected,Canceled,0,Online,108,10,1,10,88,0
0,Room_Type 1,INN22276,0,0,1,2,2018,4,Not Selected,Not_Canceled,0,Online,94.8,30,2,11,43,0
0,Room_Type 1,INN02225,0,0,0,2,2018,4,Meal Plan 1,Canceled,0,Online,99.45,1,1,8,168,0
0,Room_Type 1,INN17498,0,0,0,1,2017,2,Meal Plan 1,Not_Canceled,0,Offline,100,2,0,10,164,0
0,Room_Type 1,INN14941,0,0,1,2,2018,3,Not Selected,Canceled,0,Online,107.1,20,2,8,92,0
0,Room_Type 4,INN30124,0,0,4,2,2018,4,Meal Plan 1,Not_Canceled,0,Online,132.6,2,2,9,190,0
0,Room_Type 1,INN29821,0,1,0,1,2017,3,Meal Plan 1,Not_Canceled,0,Offline,80,6,0,10,19,1
0,Room_Type 1,INN03203,0,0,0,2,2018,1,Not Selected,Not_Canceled,0,Online,86.35,2,0,9,3,0
0,Room_Type 4,INN15689,0,0,0,2,2018,7,Meal Plan 1,Not_Canceled,0,Online,71.22,13,4,3,51,0
0,Room_Type 1,INN29284,0,0,0,2,2018,2,Meal Plan 1,Canceled,0,Offline,80,4,1,4,101,0
0,Room_Type 1,INN00026,0,0,1,2,2018,2,Meal Plan 1,Not_Canceled,0,Online,114.3,28,0,4,99,0
0,Room_Type 1,INN12931,0,0,0,2,2018,2,Meal Plan 2,Canceled,0,Offline,115,21,0,7,292,0
0,Room_Type 1,INN07314,0,0,1,1,2018,3,Not Selected,Not_Canceled,0,Online,85.87,2,0,11,110,0
0,Room_Type 4,INN21117,0,0,1,3,2018,2,Meal Plan 1,Canceled,0,Online,137.7,4,1,7,143,0
0,Room_Type 1,INN15691,0,0,0,1,2018,2,Meal Plan 1,Not_Canceled,0,Aviation,95,21,0,6,0,0
0,Room_Type 1,INN25403,0,0,0,2,2017,1,Meal Plan 1,Not_Canceled,0,Online,76.5,12,0,8,107,0
0,Room_Type 1,INN25152,0,0,0,2,2018,2,Not Selected,Canceled,0,Online,89.25,24,2,7,158,0
0,Room_Type 1,INN21517,0,0,2,2,2018,5,Not Selected,Not_Canceled,1,Online,78.5,17,2,1,10,0
0,Room_Type 1,INN04638,0,0,1,2,2018,0,Not Selected,Not_Canceled,0,Online,68.53,12,1,9,23,0
0,Room_Type 1,INN18408,0,0,1,2,2017,2,Meal Plan 1,Not_Canceled,0,Online,74.88,23,1,10,39,0
0,Room_Type 1,INN22716,0,0,0,2,2017,2,Meal Plan 1,Not_Canceled,0,Online,71.4,12,2,9,60,0
0,Room_Type 1,INN05442,0,0,1,1,2018,1,Meal Plan 2,Not_Canceled,0,Offline,91,21,1,5,4,0
28,Room_Type 1,INN25126,0,1,4,1,2018,1,Meal Plan 1,Not_Canceled,0,Complementary,0,5,0,7,4,0
0,Room_Type 1,INN03721,0,0,0,2,2018,2,Meal Plan 1,Not_Canceled,0,Offline,145.1,30,1,12,74,0
0,Room_Type 1,INN00882,0,0,0,2,2018,1,Meal Plan 1,Not_Canceled,0,Corporate,125.1,24,0,5,0,0
0,Room_Type 1,INN19345,0,0,0,2,2017,4,Meal Plan 1,Not_Canceled,0,Offline,67.5,8,1,7,51,0
0,Room_Type 1,INN05759,0,0,0,1,2018,1,Meal Plan 1,Canceled,0,Online,85,21,2,2,9,0
0,Room_Type 1,INN20504,0,0,0,2,2017,2,Meal Plan 2,Not_Canceled,0,Offline,101.5,18,0,9,74,0
0,Room_Type 4,INN00521,0,0,1,1,2018,1,Meal Plan 1,Not_Canceled,0,Online,85.85,5,2,3,7,0
0,Room_Type 1,INN06505,0,0,0,2,2018,0,Meal Plan 1,Canceled,0,Online,95,24,2,4,146,0
0,Room_Type 1,INN12979,0,0,0,2,2017,2,Meal Plan 2,Canceled,0,Offline,101.5,16,0,10,102,0
0,Room_Type 1,INN02868,0,0,0,2,2018,1,Meal Plan 1,Not_Canceled,0,Online,109.8,2,0,9,38,0
0,Room_Type 1,INN22777,0,0,0,2,2017,5,Meal Plan 2,Not_Canceled,0,Offline,90,14,2,9,3,0
0,Room_Type 1,INN04858,0,0,0,2,2018,1,Meal Plan 1,Canceled,0,Online,75,6,0,4,105,0
0,Room_Type 1,INN21361,0,0,0,2,2018,2,Meal Plan 1,Canceled,0,Offline,100,3,0,6,177,0
0,Room_Type 1,INN32856,1,0,1,2,2018,3,Meal Plan 1,Not_Canceled,0,Online,111,11,0,2,18,0
0,Room_Type 1,INN28279,0,0,0,2,2017,2,Meal Plan 2,Not_Canceled,0,Offline,101.5,18,0,9,74,0
0,Room_Type 1,INN34860,0,0,0,1,2018,3,Meal Plan 1,Not_Canceled,0,Offline,120,14,0,6,71,0
0,Room_Type 4,INN23966,0,0,1,2,2018,3,Meal Plan 1,Not_Canceled,0,Online,145.4,8,0,9,61,0
0,Room_Type 1,INN04628,0,0,0,2,2018,1,Not Selected,Not_Canceled,0,Online,139,23,0,8,0,0
0,Room_Type 1,INN18663,0,0,1,2,2018,1,Meal Plan 2,Canceled,0,Offline,115,30,1,7,301,0
0,Room_Type 1,INN30856,1,0,0,1,2018,1,Not Selected,Not_Canceled,0,Online,93.56,2,0,8,4,0
0,Room_Type 4,INN10370,0,0,2,2,2017,3,Meal Plan 1,Not_Canceled,0,Online,78.54,19,1,10,61,0
0,Room_Type 1,INN36188,0,0,0,1,2017,2,Meal Plan 1,Not_Canceled,0,Offline,73,20,0,11,32,0
0,Room_Type 1,INN24915,0,0,0,1,2017,1,Meal Plan 1,Not_Canceled,0,Corporate,79,2,0,12,14,0
0,Room_Type 6,INN17467,2,0,4,2,2018,10,Meal Plan 1,Not_Canceled,0,Online,147.9,6,2,12,92,0
0,Room_Type 1,INN02119,0,0,2,2,2018,2,Not Selected,Not_Canceled,0,Online,79.2,11,0,11,53,0
0,Room_Type 1,INN23216,0,0,0,2,2018,2,Meal Plan 1,Canceled,0,Offline,52,25,0,11,308,0
0,Room_Type 1,INN12206,0,0,1,2,2018,1,Meal Plan 2,Not_Canceled,0,Offline,112,21,1,5,7,0
0,Room_Type 1,INN30202,0,0,1,2,2018,3,Meal Plan 1,Not_Canceled,0,Online,87.67,17,2,9,196,0
0,Room_Type 4,INN06139,0,0,0,2,2018,2,Meal Plan 1,Canceled,0,Online,149.4,9,2,9,92,0
0,Room_Type 1,INN30684,0,0,2,2,2017,5,Meal Plan 1,Not_Canceled,0,Online,90,10,1,8,5,0
0,Room_Type 1,INN25401,0,0,1,2,2018,2,Meal Plan 1,Not_Canceled,0,Offline,90.67,10,1,6,57,0
0,Room_Type 6,INN28765,0,0,3,2,2018,2,Meal Plan 1,Not_Canceled,0,Online,190.8,6,0,10,54,0
0,Room_Type 1,INN22700,0,0,2,2,2018,3,Meal Plan 1,Not_Canceled,0,Online,90.9,17,1,10,184,0
0,Room_Type 1,INN04971,0,0,0,2,2017,3,Meal Plan 1,Not_Canceled,0,Offline,75,3,0,12,104,0
0,Room_Type 1,INN14131,0,0,0,2,2018,0,Meal Plan 2,Canceled,0,Offline,105,30,2,10,75,0
0,Room_Type 4,INN15675,0,0,0,3,2018,2,Meal Plan 1,Canceled,0,Online,168.3,15,1,7,32,0
0,Room_Type 1,INN24481,0,0,0,1,2017,2,Meal Plan 1,Canceled,0,Online,52.36,17,0,7,107,0
0,Room_Type 1,INN35538,0,0,1,2,2018,5,Meal Plan 1,Not_Canceled,0,Offline,72,19,2,11,72,0
0,Room_Type 6,INN10237,2,0,2,2,2018,2,Meal Plan 2,Canceled,0,Online,226.35,28,2,8,151,0
0,Room_Type 1,INN28443,0,0,0,2,2018,0,Not Selected,Not_Canceled,0,Online,90,24,1,1,1,0
0,Room_Type 1,INN21532,0,0,0,2,2018,1,Meal Plan 1,Not_Canceled,0,Online,141,24,0,5,0,0
0,Room_Type 1,INN21916,0,0,0,2,2017,0,Meal Plan 1,Not_Canceled,0,Offline,90,20,1,9,141,0
0,Room_Type 1,INN05585,0,0,0,2,2018,3,Meal Plan 1,Canceled,0,Online,70.44,27,0,10,229,0
0,Room_Type 1,INN05407,0,0,0,1,2018,3,Meal Plan 1,Not_Canceled,0,Offline,95,13,0,10,37,0
0,Room_Type 1,INN33820,0,0,1,2,2018,0,Meal Plan 1,Not_Canceled,0,Online,139,28,1,8,4,0
0,Room_Type 1,INN18464,0,0,0,2,2017,1,Not Selected,Not_Canceled,0,Online,152,23,0,9,1,0
0,Room_Type 1,INN31325,0,0,2,2,2018,2,Meal Plan 1,Not_Canceled,0,Online,93.6,18,1,11,50,0
0,Room_Type 1,INN08383,0,0,0,2,2018,1,Meal Plan 2,Not_Canceled,0,Offline,104,6,0,4,55,0
0,Room_Type 4,INN31012,0,0,1,3,2018,5,Meal Plan 1,Not_Canceled,0,Online,138.55,11,2,8,147,0
0,Room_Type 1,INN29118,0,0,1,2,2017,1,Meal Plan 1,Not_Canceled,1,Online,114,12,0,8,2,0
0,Room_Type 1,INN06442,0,0,1,2,2018,3,Not Selected,Not_Canceled,0,Online,79.5,20,0,12,2,0
0,Room_Type 1,INN27175,0,0,0,2,2018,1,Meal Plan 1,Not_Canceled,0,Online,81.08,24,2,4,58,0
0,Room_Type 1,INN13307,0,0,1,2,2017,1,Meal Plan 1,Canceled,0,Online,86.4,6,0,10,42,0
0,Room_Type 1,INN12853,1,0,1,2,2018,1,Meal Plan 1,Canceled,0,Online,130,7,2,5,107,0
0,Room_Type 1,INN19618,0,0,0,3,2018,3,Meal Plan 1,Canceled,0,Online,137,3,0,3,6,0
0,Room_Type 1,INN10520,0,0,1,2,2018,2,Meal Plan 2,Canceled,0,Offline,115,18,0,8,320,0
0,Room_Type 1,INN01322,0,0,1,2,2017,3,Meal Plan 1,Not_Canceled,0,Offline,84,3,1,9,13,0
0,Room_Type 1,INN30991,0,0,0,2,2017,2,Meal Plan 2,Not_Canceled,0,Offline,109,18,0,9,74,0
0,Room_Type 1,INN22565,0,0,1,2,2018,2,Meal Plan 1,Not_Canceled,0,Online,117.9,1,0,7,51,0
0,Room_Type 1,INN08894,0,0,0,2,2018,2,Meal Plan 1,Not_Canceled,0,Offline,100,2,0,6,112,0
0,Room_Type 1,INN25994,0,0,1,2,2018,1,Meal Plan 1,Canceled,0,Online,130,5,0,11,11,0
0,Room_Type 1,INN34092,0,0,0,2,2018,5,Meal Plan 1,Canceled,0,Online,76.33,1,0,3,49,0
0,Room_Type 1,INN24999,0,0,0,1,2017,2,Meal Plan 1,Not_Canceled,0,Corporate,65,3,1,8,0,0
0,Room_Type 1,INN05936,0,0,0,2,2018,5,Meal Plan 2,Canceled,0,Online,137,6,0,9,230,0
0,Room_Type 1,INN02907,0,0,1,1,2018,4,Meal Plan 1,Not_Canceled,0,Online,107.99,5,2,11,15,0
0,Room_Type 1,INN17520,0,0,1,3,2018,2,Meal Plan 1,Not_Canceled,0,Offline,85,8,1,2,66,0
0,Room_Type 1,INN22920,0,0,0,2,2018,3,Meal Plan 1,Canceled,0,Online,151,9,0,8,5,0
0,Room_Type 1,INN05613,0,0,3,2,2018,2,Not Selected,Not_Canceled,0,Online,119,17,1,10,23,0
0,Room_Type 1,INN08078,0,0,0,2,2018,3,Not Selected,Canceled,0,Online,79.2,15,0,12,58,0
0,Room_Type 1,INN07057,0,0,0,1,2017,1,Meal Plan 2,Not_Canceled,0,Offline,36.25,8,2,8,124,0
0,Room_Type 1,INN17385,0,0,0,2,2018,3,Meal Plan 1,Canceled,0,Offline,110,12,0,10,279,0
0,Room_Type 1,INN20823,0,0,1,1,2018,2,Meal Plan 1,Not_Canceled,0,Offline,74.67,11,1,3,133,0
0,Room_Type 1,INN13484,1,0,1,1,2018,3,Meal Plan 1,Not_Canceled,0,Online,86.36,11,2,8,136,0
0,Room_Type 1,INN19180,0,0,1,1,2018,1,Meal Plan 1,Canceled,0,Offline,120,12,0,10,182,0
0,Room_Type 4,INN03827,1,0,1,2,2018,5,Meal Plan 2,Canceled,0,Online,150.56,22,2,10,93,0
0,Room_Type 4,INN30390,0,0,0,2,2017,3,Meal Plan 1,Canceled,0,Online,102,17,0,9,97,0
0,Room_Type 1,INN12870,0,0,1,2,2017,1,Not Selected,Not_Canceled,1,Online,114,30,0,12,1,0
0,Room_Type 1,INN01558,0,0,1,2,2018,3,Meal Plan 1,Canceled,0,Online,101.33,21,0,9,271,0
0,Room_Type 1,INN32255,0,0,2,1,2018,1,Meal Plan 1,Not_Canceled,0,Online,86.4,23,0,11,77,0
0,Room_Type 1,INN17286,0,0,0,2,2018,2,Meal Plan 1,Not_Canceled,0,Offline,80.75,20,0,9,71,0
0,Room_Type 1,INN13643,0,0,0,2,2018,9,Meal Plan 1,Canceled,0,Online,99.95,20,2,4,136,0
0,Room_Type 1,INN06489,0,0,1,1,2018,1,Not Selected,Canceled,0,Online,114.3,2,2,10,31,0
0,Room_Type 4,INN17756,0,0,0,2,2018,2,Meal Plan 1,Not_Canceled,0,Online,63.2,30,0,11,0,0
0,Room_Type 1,INN21967,1,0,2,2,2018,3,Meal Plan 1,Canceled,0,Online,127.5,10,0,8,178,0
0,Room_Type 1,INN14899,0,0,1,2,2018,3,Meal Plan 1,Not_Canceled,0,Online,93.5,21,1,3,50,0
0,Room_Type 1,INN19260,0,0,0,2,2018,5,Meal Plan 1,Canceled,0,Online,97.02,23,2,8,197,0
0,Room_Type 1,INN30142,0,0,0,2,2018,2,Not Selected,Canceled,0,Online,73.95,30,2,12,254,0
0,Room_Type 4,INN27739,0,0,1,2,2018,5,Meal Plan 1,Canceled,0,Online,77.44,24,2,12,122,0
0,Room_Type 4,INN10279,0,0,2,2,2018,2,Meal Plan 1,Not_Canceled,0,Online,149.4,24,2,9,68,0
0,Room_Type 1,INN29248,0,0,0,2,2018,5,Meal Plan 1,Not_Canceled,0,Offline,43.43,11,2,2,27,0
0,Room_Type 1,INN26894,0,0,0,2,2018,5,Meal Plan 1,Not_Canceled,0,Offline,70,27,1,12,41,0
0,Room_Type 6,INN05749,2,0,0,2,2018,3,Meal Plan 1,Canceled,0,Online,162.3,7,0,4,85,0
0,Room_Type 1,INN14905,0,0,1,2,2018,0,Meal Plan 1,Not_Canceled,0,Online,75.54,30,2,10,71,0
0,Room_Type 2,INN26925,0,0,0,2,2018,3,Meal Plan 1,Canceled,0,Online,110.34,26,1,12,102,0
0,Room_Type 1,INN34764,0,0,0,2,2018,2,Meal Plan 1,Not_Canceled,0,Offline,75,14,1,11,56,0
0,Room_Type 4,INN31820,0,0,1,2,2017,2,Meal Plan 1,Not_Canceled,0,Online,136,15,0,10,0,0
0,Room_Type 1,INN23584,0,0,0,2,2018,2,Meal Plan 1,Canceled,0,Offline,110,19,1,9,280,0
0,Room_Type 1,INN34702,0,0,0,2,2017,2,Meal Plan 1,Not_Canceled,0,Offline,105,24,0,9,86,0
0,Room_Type 1,INN32697,0,0,1,2,2018,0,Not Selected,Canceled,0,Online,139,21,1,8,24,0
0,Room_Type 1,INN30780,0,0,1,2,2018,1,Not Selected,Canceled,0,Online,94.5,27,0,7,109,0
0,Room_Type 1,INN12662,0,0,1,2,2018,3,Meal Plan 1,Not_Canceled,0,Online,90.95,30,2,7,189,0
0,Room_Type 1,INN32537,0,0,0,2,2018,3,Not Selected,Canceled,0,Online,94.5,1,1,8,124,0
0,Room_Type 1,INN15605,0,0,1,2,2018,2,Meal Plan 1,Canceled,0,Online,119.7,20,1,5,163,0
0,Room_Type 2,INN03037,0,0,0,2,2018,4,Meal Plan 1,Not_Canceled,0,Online,77.25,25,1,1,16,0
0,Room_Type 1,INN34340,0,0,1,2,2018,1,Meal Plan 1,Not_Canceled,0,Online,135.9,10,1,9,72,0
0,Room_Type 4,INN08842,0,0,2,3,2018,1,Meal Plan 2,Canceled,1,Online,219.6,14,1,5,100,0
0,Room_Type 1,INN09271,0,0,0,2,2018,3,Meal Plan 1,Canceled,0,Offline,89,3,0,11,304,0
0,Room_Type 1,INN24111,0,0,0,2,2018,1,Meal Plan 1,Canceled,0,Online,102.3,17,2,7,160,0
0,Room_Type 1,INN27208,0,0,0,1,2017,2,Meal Plan 1,Not_Canceled,0,Offline,100,15,0,10,14,0
0,Room_Type 4,INN31772,0,0,0,1,2018,1,Meal Plan 1,Canceled,0,Online,149.4,26,0,8,33,0
0,Room_Type 1,INN01521,0,0,0,2,2017,2,Meal Plan 1,Not_Canceled,0,Offline,43.5,14,2,11,10,0
0,Room_Type 4,INN10543,1,0,2,2,2018,0,Meal Plan 1,Not_Canceled,1,Complementary,0,20,1,11,5,0
0,Room_Type 1,INN32167,0,0,0,2,2017,2,Meal Plan 2,Not_Canceled,0,Offline,121,30,0,9,30,0
0,Room_Type 1,INN26501,0,0,2,2,2018,2,Meal Plan 1,Canceled,0,Online,117.9,30,0,9,182,0
0,Room_Type 1,INN21343,0,0,0,2,2017,1,Meal Plan 1,Not_Canceled,0,Online,97,23,0,12,15,0
0,Room_Type 4,INN21691,0,0,0,1,2018,2,Meal Plan 1,Not_Canceled,0,Aviation,110,27,0,10,3,0
0,Room_Type 1,INN25561,0,0,0,1,2017,1,Meal Plan 1,Not_Canceled,0,Offline,85,30,0,10,0,0
0,Room_Type 2,INN28511,0,0,0,2,2018,5,Meal Plan 1,Canceled,0,Online,112.01,2,2,9,178,0
0,Room_Type 4,INN16703,0,0,2,3,2018,1,Meal Plan 1,Not_Canceled,0,Online,140,25,2,12,106,0
0,Room_Type 1,INN23796,0,0,1,2,2018,3,Meal Plan 1,Not_Canceled,0,Online,104,1,2,12,29,0
0,Room_Type 1,INN16258,0,0,0,1,2018,2,Meal Plan 1,Not_Canceled,0,Offline,95,24,0,6,192,0
0,Room_Type 1,INN24638,0,0,0,2,2018,4,Not Selected,Not_Canceled,0,Online,94.5,13,0,7,108,0
0,Room_Type 1,INN19604,0,0,2,2,2017,3,Meal Plan 1,Not_Canceled,0,Online,105.12,17,2,10,38,0
0,Room_Type 1,INN25962,0,0,0,2,2017,1,Meal Plan 2,Canceled,0,Offline,94.5,15,2,8,131,0
0,Room_Type 1,INN19268,0,0,0,2,2018,0,Not Selected,Not_Canceled,0,Online,89,9,1,5,0,0
0,Room_Type 1,INN26152,0,0,1,2,2018,2,Meal Plan 1,Not_Canceled,0,Online,69.22,15,0,1,49,0
0,Room_Type 5,INN01181,0,0,0,1,2018,3,Meal Plan 1,Not_Canceled,0,Corporate,107,7,1,3,10,0
0,Room_Type 1,INN17205,0,0,0,1,2017,3,Meal Plan 1,Not_Canceled,0,Offline,67.83,24,0,11,73,0
0,Room_Type 1,INN03338,0,0,0,2,2018,2,Meal Plan 1,Canceled,0,Online,89,4,1,11,305,0
0,Room_Type 4,INN09724,0,0,2,3,2018,1,Meal Plan 1,Not_Canceled,0,Online,137.7,18,1,4,35,0
0,Room_Type 1,INN01412,1,0,0,2,2018,2,Meal Plan 2,Canceled,0,Online,127.05,15,1,8,33,0
0,Room_Type 1,INN15975,0,0,1,2,2018,2,Not Selected,Canceled,0,Online,149,15,0,9,9,0
0,Room_Type 1,INN21302,0,0,0,2,2017,2,Meal Plan 2,Not_Canceled,0,Offline,109,18,0,9,74,0
0,Room_Type 1,INN26877,0,0,0,2,2018,3,Meal Plan 1,Not_Canceled,0,Offline,105,13,0,10,37,0
0,Room_Type 1,INN08079,0,0,0,1,2018,2,Not Selected,Not_Canceled,0,Online,82,16,0,11,30,0
0,Room_Type 1,INN19698,0,0,1,2,2017,2,Meal Plan 1,Not_Canceled,0,Online,103.5,12,1,10,34,0
16,Room_Type 1,INN14974,0,1,0,1,2018,1,Meal Plan 1,Not_Canceled,0,Corporate,65,21,0,9,98,3
0,Room_Type 1,INN07917,0,0,1,2,2018,0,Not Selected,Not_Canceled,0,Online,98.1,5,1,6,40,0
0,Room_Type 1,INN35731,0,0,1,1,2018,2,Meal Plan 1,Not_Canceled,0,Online,72.38,6,0,12,8,0
0,Room_Type 4,INN30445,0,0,0,2,2018,6,Meal Plan 1,Canceled,0,Online,148,12,4,6,10,0
0,Room_Type 1,INN35401,0,0,0,2,2018,1,Meal Plan 1,Canceled,0,Online,151,16,0,7,5,0
0,Room_Type 1,INN03850,0,0,3,2,2018,3,Meal Plan 1,Not_Canceled,0,Online,96.3,20,0,10,256,0
0,Room_Type 1,INN11354,0,0,0,2,2018,5,Meal Plan 1,Canceled,0,Online,92.29,30,2,8,227,0
0,Room_Type 6,INN18409,2,0,0,2,2018,4,Meal Plan 1,Canceled,0,Online,170.28,17,2,8,156,0
0,Room_Type 4,INN32936,0,0,2,3,2018,2,Meal Plan 1,Not_Canceled,0,Online,168.3,28,0,9,55,0
0,Room_Type 4,INN36259,0,0,2,2,2018,2,Meal Plan 1,Not_Canceled,0,Online,149.4,13,2,8,40,0
0,Room_Type 1,INN00144,0,0,2,2,2018,2,Meal Plan 1,Not_Canceled,0,Online,86.7,30,2,10,266,0
0,Room_Type 1,INN28745,0,0,2,2,2018,0,Not Selected,Not_Canceled,0,Online,0,16,0,8,13,0
0,Room_Type 1,INN36255,0,0,0,2,2018,2,Meal Plan 1,Canceled,0,Offline,85,15,0,4,122,0
0,Room_Type 1,INN31446,0,0,0,2,2018,2,Not Selected,Canceled,0,Online,107.1,28,0,6,46,0
0,Room_Type 1,INN24075,0,0,0,2,2018,2,Meal Plan 1,Canceled,0,Offline,90,9,1,9,198,0
0,Room_Type 1,INN33904,0,0,0,1,2018,0,Not Selected,Not_Canceled,0,Online,68,12,1,12,3,0
0,Room_Type 4,INN29076,0,0,1,2,2018,3,Meal Plan 1,Canceled,0,Online,161.33,19,0,10,38,0
0,Room_Type 1,INN16005,1,0,0,2,2018,3,Meal Plan 1,Canceled,0,Online,122,8,0,12,86,0
0,Room_Type 1,INN04856,0,0,1,2,2018,1,Meal Plan 1,Canceled,0,Online,91,23,0,6,7,0
6,Room_Type 1,INN01910,0,1,0,1,2018,4,Meal Plan 1,Not_Canceled,0,Corporate,65,29,0,3,6,0
0,Room_Type 1,INN29604,0,0,0,2,2018,1,Not Selected,Canceled,0,Online,75,4,0,2,29,0
0,Room_Type 1,INN22505,0,0,1,2,2018,2,Not Selected,Not_Canceled,0,Offline,72.25,16,2,10,153,0
0,Room_Type 1,INN04115,0,0,0,1,2018,2,Meal Plan 2,Not_Canceled,0,Offline,90,15,0,6,256,0
0,Room_Type 1,INN20831,0,0,1,2,2018,3,Meal Plan 1,Not_Canceled,1,Online,148,5,1,9,11,0
0,Room_Type 1,INN21367,0,0,0,2,2018,1,Meal Plan 1,Not_Canceled,0,Online,99.3,17,2,4,69,0
0,Room_Type 1,INN13796,0,0,0,2,2018,3,Meal Plan 1,Canceled,0,Online,94.5,20,1,6,57,0
0,Room_Type 1,INN16196,0,0,0,1,2018,3,Meal Plan 1,Canceled,0,Offline,110,1,0,11,166,0
0,Room_Type 1,INN06295,0,0,0,2,2018,3,Meal Plan 1,Not_Canceled,0,Offline,80.75,31,1,3,59,0
0,Room_Type 2,INN03931,2,0,1,0,2018,2,Meal Plan 1,Not_Canceled,0,Online,112.01,29,2,5,87,0
0,Room_Type 1,INN11901,1,0,1,2,2018,4,Meal Plan 1,Canceled,0,Online,114.75,25,0,5,158,0
0,Room_Type 1,INN18361,0,0,1,2,2018,2,Meal Plan 1,Not_Canceled,0,Online,90.3,4,1,4,88,0
0,Room_Type 1,INN12567,0,0,1,2,2018,2,Meal Plan 1,Not_Canceled,1,Online,96.3,18,1,4,96,0
0,Room_Type 1,INN09074,0,0,1,2,2018,1,Not Selected,Not_Canceled,0,Online,107.1,6,1,8,105,0
0,Room_Type 1,INN05837,0,0,1,2,2018,2,Meal Plan 1,Not_Canceled,0,Online,114.3,12,2,8,119,0
0,Room_Type 4,INN20433,0,0,1,2,2018,3,Meal Plan 1,Canceled,0,Online,123.3,1,1,9,51,0
0,Room_Type 1,INN14347,0,0,1,1,2018,2,Not Selected,Not_Canceled,0,Online,111.6,3,0,5,33,0
0,Room_Type 4,INN04688,0,0,1,2,2018,2,Meal Plan 1,Not_Canceled,0,Online,96.9,25,2,12,73,0
0,Room_Type 1,INN15216,0,0,1,2,2018,3,Meal Plan 1,Not_Canceled,0,Offline,80.75,3,0,5,74,0
0,Room_Type 1,INN12655,0,0,0,1,2018,2,Meal Plan 1,Not_Canceled,0,Corporate,100,24,0,5,5,0
0,Room_Type 1,INN19871,0,0,0,2,2017,1,Meal Plan 2,Canceled,0,Offline,108,16,0,10,100,0
0,Room_Type 1,INN31349,0,0,0,1,2017,2,Meal Plan 1,Not_Canceled,0,Offline,100,2,0,10,1,0
0,Room_Type 1,INN01085,0,0,1,2,2018,2,Meal Plan 1,Canceled,0,Online,96,11,1,11,54,0
0,Room_Type 1,INN25963,0,0,2,2,2018,2,Meal Plan 1,Canceled,1,Online,117.3,19,1,8,172,0
0,Room_Type 1,INN32746,0,0,0,2,2018,3,Meal Plan 1,Canceled,0,Online,102.3,28,0,4,104,0
0,Room_Type 1,INN14777,0,0,1,2,2018,3,Not Selected,Canceled,0,Online,79.5,29,0,12,295,0
0,Room_Type 1,INN23416,0,0,0,1,2018,1,Meal Plan 1,Not_Canceled,0,Online,108.11,28,0,7,0,0
0,Room_Type 1,INN26365,0,0,2,2,2018,4,Meal Plan 1,Not_Canceled,0,Online,89,12,0,1,24,0
0,Room_Type 1,INN11835,0,1,0,2,2018,2,Not Selected,Not_Canceled,1,Online,76.5,8,0,1,1,11
0,Room_Type 1,INN35795,0,0,1,2,2017,1,Meal Plan 1,Not_Canceled,0,Online,106.77,17,2,10,17,0
0,Room_Type 1,INN14273,0,0,2,2,2018,0,Not Selected,Not_Canceled,0,Online,113,26,2,6,3,0
0,Room_Type 1,INN26931,0,0,0,1,2018,3,Meal Plan 1,Not_Canceled,0,Offline,80,13,0,10,335,0
0,Room_Type 1,INN04486,0,0,2,2,2018,1,Meal Plan 1,Not_Canceled,0,Online,179,15,0,9,0,0
0,Room_Type 1,INN16840,0,0,0,2,2018,1,Not Selected,Canceled,0,Online,114,7,1,5,19,0
0,Room_Type 1,INN06925,0,0,1,2,2018,2,Meal Plan 2,Canceled,0,Online,115,14,0,10,377,0
0,Room_Type 1,INN32654,0,0,0,2,2017,3,Meal Plan 1,Canceled,0,Online,148.67,13,0,8,0,0
0,Room_Type 4,INN05327,0,0,1,2,2018,1,Meal Plan 1,Not_Canceled,0,Online,136,10,0,6,3,0
0,Room_Type 1,INN00284,0,0,0,2,2018,4,Not Selected,Canceled,0,Online,63.75,9,0,3,62,0
0,Room_Type 1,INN22466,1,0,2,2,2018,2,Meal Plan 1,Not_Canceled,0,Online,143.1,25,0,3,38,0
