lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
100,2,93.6,7,6,4,4,1,1,0,0
52,1,156.6,12,2,4,2,0,0,5,1
16,0,129.33,4,5,4,3,0,0,3,0
98,0,75.0,12,21,3,4,0,0,0,1
2,0,77.0,7,8,2,1,0,0,0,1
17,0,85.0,9,27,3,2,0,3,0,1
6,0,57.75,8,13,3,6,2,0,3,1
203,0,96.3,8,9,4,3,0,0,0,0
18,0,96.9,12,11,4,4,2,0,3,1
256,0,115.0,6,15,3,2,0,1,0,0
2,2,124.0,8,13,4,1,0,0,0,1
172,0,123.25,5,26,4,3,1,0,3,0
8,0,111.5,12,3,4,1,1,0,0,1
83,1,70.03,3,24,4,3,1,0,0,1
22,0,84.33,3,3,4,3,0,3,0,1
56,2,167.45,4,19,4,4,0,0,5,1
26,1,114.0,12,4,4,4,2,0,3,1
34,1,85.5,10,7,4,3,0,0,0,1
37,1,95.4,3,1,4,4,0,0,3,0
48,0,67.5,2,19,4,2,1,3,0,0
88,0,87.3,7,5,3,4,0,0,3,1
66,1,184.52,10,24,4,2,1,0,6,1
69,0,69.99,10,25,4,3,0,0,0,0
29,0,130.0,12,17,4,1,0,1,0,1
1,2,98.0,8,23,4,0,2,0,0,1
7,1,79.0,11,16,2,1,0,0,0,1
99,0,168.3,9,5,4,4,1,0,3,0
57,0,78.3,3,11,4,2,1,0,0,0
50,1,124.0,10,18,4,5,0,0,3,1
76,1,96.3,4,12,4,2,0,0,0,1
1,2,180.33,9,3,4,3,0,0,5,1
35,3,136.62,4,19,4,5,0,0,3,1
60,0,132.7,7,4,4,1,1,0,0,0
13,1,99.95,10,20,4,5,0,0,0,1
4,1,153.0,5,23,3,0,1,3,0,1
77,0,99.96,10,10,3,3,1,0,3,1
18,0,74.0,12,18,2,1,0,0,0,1
25,1,80.85,10,4,4,1,2,0,0,1
110,2,101.58,5,2,4,3,1,0,0,1
152,1,146.7,8,13,4,1,2,0,3,0
17,0,171.0,2,23,4,4,0,0,5,1
4,1,75.35,1,10,4,14,6,0,0,1
45,2,223.75,7,27,4,1,0,0,6,1
21,1,68.0,2,25,2,1,0,0,0,1
24,0,47.0,12,5,2,1,2,0,0,1
90,1,76.5,8,23,4,3,2,0,0,1
34,1,80.75,6,19,3,3,2,0,0,1
21,0,133.5,9,29,4,4,0,0,0,0
54,0,87.5,2,28,4,0,1,3,0,1
59,0,59.5,3,18,3,5,2,0,0,1
123,1,112.24,7,31,4,5,4,0,3,1
1,1,0.0,10,10,4,0,0,0,0,1
38,0,135.9,8,21,4,2,2,0,0,0
36,1,116.1,5,21,4,1,1,3,0,1
66,1,114.3,3,19,4,1,1,0,3,1
80,0,86.4,11,21,4,1,1,0,0,0
96,0,90.95,9,13,3,3,0,0,3,1
90,0,99.45,4,12,4,4,0,0,3,0
120,1,121.5,7,13,4,3,0,0,0,1
108,0,59.37,3,13,4,2,2,0,0,1
34,0,96.0,12,24,4,1,1,0,0,0
89,1,71.67,4,8,4,2,2,0,3,1
45,0,95.74,11,1,4,8,2,0,0,0
90,2,96.3,4,12,4,3,0,0,0,1
18,1,97.0,3,18,4,2,0,3,0,0
58,1,66.45,2,29,4,7,3,0,0,1
36,1,117.3,3,2,4,3,0,0,3,1
32,0,85.0,7,18,3,1,1,0,0,1
85,0,99.3,4,7,4,3,0,0,3,0
4,0,81.0,2,6,4,4,2,3,0,0
182,1,144.5,12,27,4,4,0,0,5,0
72,2,135.9,8,18,4,3,0,0,0,1
5,0,98.32,5,16,2,3,1,0,0,1
13,0,110.0,6,7,2,2,0,0,3,1
31,0,140.4,5,10,4,5,2,0,3,1
26,1,79.85,10,4,4,3,2,0,3,0
61,0,91.6,12,8,4,2,0,0,1,1
14,0,65.0,11,29,2,1,0,0,0,1
8,0,144.33,3,26,4,1,2,0,0,0
86,0,132.6,5,10,4,4,0,0,3,1
62,1,101.18,9,28,4,1,0,0,0,1
21,2,126.0,10,20,4,3,0,0,0,1
157,0,72.25,7,7,3,3,1,0,0,1
43,3,127.1,7,3,4,2,2,0,0,1
50,1,108.0,10,17,4,0,1,3,0,1
111,0,132.6,6,2,4,3,1,0,3,0
49,1,107.1,3,27,4,2,2,0,3,1
34,1,168.3,8,16,4,7,2,0,3,1
92,1,58.9,7,9,4,3,2,0,0,1
8,0,86.6,6,26,3,0,1,3,0,1
43,1,148.13,3,25,4,2,2,1,0,0
175,1,90.95,7,15,4,2,2,0,0,1
0,0,135.0,10,18,4,0,1,0,0,1
248,0,72.25,8,2,3,6,2,0,0,1
22,1,102.41,9,15,4,2,0,3,0,1
7,0,138.0,4,9,4,4,2,0,3,0
87,2,185.85,6,2,4,3,0,1,0,1
6,0,129.7,9,19,4,1,1,0,0,1
0,0,93.0,1,17,4,0,1,0,0,1
88,1,126.9,6,2,4,3,0,0,0,1
30,0,195.53,9,24,4,2,2,0,5,0
18,1,96.9,11,13,4,4,2,0,3,1
196,0,102.85,9,4,4,6,4,3,0,0
11,1,163.63,11,8,4,4,0,0,3,1
16,0,180.5,7,16,4,2,2,0,3,0
116,0,70.0,2,28,3,0,2,0,0,1
60,0,145.8,6,8,4,2,0,0,3,0
31,0,69.3,10,19,3,2,1,0,0,1
110,2,119.0,12,16,4,3,2,0,3,0
6,0,118.0,3,11,4,2,0,0,0,0
157,1,132.18,7,27,4,4,0,0,3,0
153,2,133.88,7,4,4,3,1,0,0,0
205,0,80.75,8,4,4,3,1,3,0,0
4,0,110.0,9,30,2,2,0,0,0,0
0,0,65.0,9,7,2,2,1,0,0,1
0,0,148.0,8,19,4,2,0,3,0,1
128,1,99.9,5,12,4,1,0,0,0,1
12,0,75.0,1,15,4,2,2,3,0,1
58,0,80.0,11,11,3,1,0,0,0,1
147,0,137.7,8,22,4,2,1,0,3,0
116,0,60.0,2,28,3,2,2,0,0,0
124,1,143.7,8,5,4,2,1,0,3,1
28,0,219.0,10,16,4,1,2,0,5,0
42,0,198.9,5,15,4,2,2,0,5,0
17,0,81.0,2,25,4,1,0,3,0,1
9,0,142.0,8,16,4,5,1,0,0,0
217,0,101.15,9,29,4,3,1,3,0,0
40,0,115.2,12,5,4,1,1,0,0,1
33,1,135.9,4,3,4,4,2,0,3,1
21,1,118.0,9,7,4,1,0,3,0,1
16,2,116.4,9,16,4,4,1,0,0,1
5,0,100.0,6,14,2,3,0,0,0,0
7,1,65.0,12,27,2,2,0,0,0,1
8,1,187.55,9,12,4,1,1,0,3,1
83,0,82.45,3,12,4,4,2,0,3,1
73,0,73.67,3,19,4,4,2,0,0,0
221,0,112.5,8,31,4,1,0,0,0,0
59,1,85.85,3,28,4,3,1,0,0,1
64,1,94.5,4,13,4,2,0,3,0,1
2,1,148.0,8,21,4,0,2,0,0,1
192,1,121.5,8,3,4,2,0,0,0,0
2,2,152.0,9,10,4,2,0,0,0,1
66,1,68.07,12,5,4,4,1,0,0,1
210,0,36.38,10,8,3,3,1,0,0,1
31,2,85.5,10,5,4,2,1,0,0,1
92,2,108.0,10,6,4,3,0,3,0,0
1,0,91.2,9,29,4,2,0,3,0,1
0,1,101.7,6,21,4,2,0,0,0,1
0,0,65.0,12,21,2,0,1,0,0,1
139,0,96.3,8,26,4,2,0,0,0,0
35,1,125.1,6,26,4,2,2,0,0,1
9,1,93.0,2,21,4,1,2,0,0,1
93,1,79.0,10,8,4,1,2,3,0,1
33,3,57.6,12,1,4,3,1,3,0,1
1,1,65.0,1,28,2,1,0,0,0,1
220,1,156.0,9,17,4,1,2,1,0,0
44,1,80.26,3,10,4,3,2,0,0,1
3,1,135.0,10,16,4,2,2,3,0,1
0,0,78.42,8,19,4,2,2,3,0,1
39,0,51.19,3,15,4,3,0,3,0,1
70,0,78.3,3,3,4,2,0,0,0,0
178,1,137.25,8,1,4,4,1,0,3,0
8,2,82.0,12,4,4,3,2,3,0,1
39,1,149.4,7,8,4,2,0,0,3,1
33,0,131.4,4,2,4,1,1,0,3,1
36,0,60.0,11,3,3,5,0,0,3,1
65,0,148.5,7,9,4,1,1,0,3,0
124,0,143.1,9,20,4,5,1,0,3,0
97,1,76.5,4,2,4,1,0,3,0,1
40,0,90.27,10,21,4,4,0,1,0,1
7,1,145.0,10,15,4,2,0,0,3,1
182,0,114.75,7,30,4,2,2,0,0,0
11,0,94.5,8,15,3,1,2,1,0,1
93,1,126.9,6,20,4,1,1,0,0,1
37,1,109.0,10,27,4,2,0,3,0,1
18,1,89.0,1,15,4,3,2,0,0,1
161,1,127.8,8,16,4,2,0,0,3,0
36,2,88.4,12,21,4,4,1,0,0,1
5,2,160.0,10,17,4,4,1,0,0,1
44,0,75.6,10,25,4,0,2,0,0,1
150,1,76.36,10,28,4,2,1,0,3,1
9,0,65.0,10,19,2,1,0,0,0,1
100,1,89.25,10,15,4,3,1,0,0,1
92,0,77.6,4,2,4,2,2,0,0,1
71,1,78.3,3,4,4,2,0,0,0,0
7,0,82.0,2,24,3,3,0,0,0,1
0,1,65.0,3,21,2,0,1,0,0,1
130,0,71.0,4,15,3,2,1,0,0,1
4,1,80.08,3,14,4,2,1,0,0,1
3,1,145.0,9,22,4,3,0,0,0,1
45,2,159.3,6,17,4,2,0,0,3,1
122,0,105.3,5,11,4,1,0,0,0,0
181,0,78.48,10,11,4,1,0,3,0,0
47,1,74.8,12,7,4,4,0,3,0,1
35,1,139.14,9,24,4,3,2,0,3,1
230,0,109.65,9,18,4,2,2,3,0,0
26,2,152.33,9,17,4,1,2,0,0,1
89,0,137.7,7,25,4,2,1,0,3,0
48,0,159.3,5,6,4,2,1,0,3,0
0,0,176.0,5,20,4,1,0,0,3,1
63,2,114.3,7,18,4,1,1,0,0,1
15,0,65.0,12,10,2,2,0,0,0,1
38,0,146.96,9,24,4,5,2,0,3,0
73,0,126.9,6,9,4,3,1,0,0,0
126,1,134.18,7,18,4,5,2,1,0,1
36,0,150.3,6,29,4,4,0,0,3,0
11,1,119.0,4,18,4,0,1,0,0,1
156,2,171.96,8,13,4,5,2,1,0,0
0,0,149.0,4,30,4,1,0,0,0,1
0,0,75.0,3,8,2,1,0,0,3,1
63,2,121.5,7,24,4,1,2,0,0,1
3,0,80.0,11,9,3,2,1,0,0,1
58,1,153.85,3,28,4,2,1,0,5,1
9,1,107.0,6,13,4,1,1,0,0,1
235,1,103.06,9,13,4,4,0,0,0,0
28,0,95.0,4,18,4,0,1,0,0,0
63,0,80.75,4,26,3,4,0,0,0,1
311,2,9.0,11,10,1,2,0,0,3,1
0,1,109.0,10,1,2,1,0,0,0,1
0,0,73.07,6,8,4,1,0,0,0,1
33,0,98.1,5,25,4,1,0,3,0,0
26,1,151.0,7,2,4,1,1,0,0,0
9,0,75.0,8,11,2,1,0,0,0,1
22,0,106.4,9,26,4,3,1,0,0,0
1,1,135.0,12,31,4,1,0,0,0,1
72,1,68.4,3,14,4,3,1,3,0,0
5,0,80.0,10,19,3,2,1,0,0,1
2,2,0.0,12,10,1,1,0,0,6,1
9,1,155.0,10,17,4,3,1,0,0,1
13,2,169.5,5,5,4,3,1,0,3,1
19,2,91.47,9,30,4,4,0,0,3,1
45,0,85.0,3,21,3,2,1,0,0,1
43,0,103.84,8,23,4,5,2,0,3,0
0,2,90.0,8,7,4,4,2,0,0,1
63,1,110.7,6,26,4,3,2,0,0,1
88,0,56.1,10,5,3,1,1,1,0,1
0,0,168.3,5,19,4,1,0,3,0,1
47,1,78.3,2,7,4,0,2,0,0,0
44,0,101.52,9,20,4,4,0,0,0,1
11,0,160.0,5,24,3,3,0,1,0,1
15,0,153.0,8,29,4,1,1,0,5,0
75,0,108.45,3,22,4,4,0,0,3,1
74,2,121.2,4,17,4,3,2,0,3,1
4,0,65.0,9,28,2,2,1,0,0,1
23,0,54.75,9,6,3,2,2,0,0,1
21,0,59.5,11,10,3,3,1,3,0,1
31,1,173.25,10,3,4,5,1,0,3,0
34,1,161.5,11,6,4,3,2,0,0,1
1,2,179.0,5,27,4,2,0,0,0,1
10,0,96.92,11,20,4,8,4,0,0,0
1,2,206.0,5,20,4,1,0,0,3,1
8,0,107.0,6,26,3,1,2,0,3,1
160,1,208.13,6,25,4,5,2,0,5,0
77,0,76.5,3,31,4,3,0,3,0,0
58,0,113.4,6,20,4,2,1,0,3,0
1,1,149.0,9,1,4,1,0,3,0,1
28,0,97.0,9,10,3,2,0,0,3,1
18,0,107.0,12,6,4,0,2,0,0,1
208,1,72.25,12,1,4,3,0,0,0,0
10,0,74.0,12,10,2,1,0,0,0,1
1,0,149.0,4,24,4,0,1,0,0,0
51,1,96.3,9,7,4,1,0,3,0,1
32,2,142.2,4,16,4,1,1,0,0,1
20,1,108.99,10,3,4,2,1,0,0,1
77,1,90.9,4,14,4,1,0,0,0,0
141,1,111.15,6,5,4,0,2,0,0,1
98,1,85.5,6,23,4,1,0,3,0,0
0,1,90.0,8,6,4,2,0,0,0,1
0,1,90.1,12,6,4,5,2,0,0,1
69,1,88.4,7,28,3,5,2,0,0,1
230,0,80.75,6,19,3,3,2,0,0,1
183,0,123.3,10,28,4,2,2,0,3,0
22,0,105.0,9,6,4,0,1,0,0,1
109,3,146.7,8,6,4,1,0,0,3,1
140,3,128.7,7,2,4,1,1,0,3,1
26,1,130.0,10,29,4,1,0,0,0,1
92,0,90.95,4,25,4,3,1,0,0,0
10,2,108.67,11,25,4,2,1,0,0,1
2,0,65.0,11,22,2,1,2,0,0,1
91,1,118.8,7,13,4,4,0,0,3,1
224,1,65.0,10,2,3,2,1,0,0,1
1,0,77.6,1,22,4,2,0,0,3,1
7,1,119.0,9,21,2,2,0,0,3,1
37,0,60.0,11,4,3,3,0,0,3,1
7,0,78.3,1,16,4,1,2,0,0,1
95,2,108.0,10,8,4,2,2,3,0,1
89,0,135.9,9,2,4,2,0,0,0,0
126,0,89.25,5,22,4,2,2,3,0,0
34,0,198.9,4,29,4,2,2,0,5,0
98,2,99.0,11,3,4,3,0,0,0,0
40,1,139.87,3,27,4,1,2,0,3,0
172,2,114.75,8,1,4,3,1,0,0,0
76,0,142.2,7,10,4,2,2,0,3,1
76,0,135.15,5,31,4,5,0,0,0,0
183,0,187.5,8,16,4,5,0,1,3,0
141,1,72.25,4,8,3,2,1,0,0,0
2,0,89.0,3,22,4,1,0,3,0,1
2,1,81.75,5,15,3,2,2,0,0,1
1,1,116.0,4,8,4,2,2,0,0,1
127,1,89.25,5,9,4,3,1,3,0,0
194,2,111.11,8,24,4,5,2,0,0,0
150,2,96.9,7,10,4,5,2,0,0,1
116,1,104.14,3,25,4,5,2,0,0,1
8,0,58.0,12,10,3,3,1,0,0,1
15,2,115.0,9,16,4,1,0,3,3,1
46,0,85.0,3,21,3,3,1,0,0,1
135,2,90.0,11,5,4,1,1,0,0,1
155,2,143.07,8,26,4,2,0,0,5,0
180,0,112.2,8,3,4,5,2,0,3,0
71,0,183.5,10,22,3,1,1,1,3,1
153,1,106.2,6,4,4,1,2,0,0,0
18,0,130.9,12,12,4,3,1,0,3,1
9,0,67.0,11,23,2,2,0,0,0,1
100,0,53.24,3,16,4,4,0,0,0,1
63,1,103.95,9,4,4,2,2,0,0,1
56,1,180.0,3,20,4,0,2,0,5,0
118,0,95.7,4,16,4,1,2,0,3,0
2,2,65.0,11,28,2,2,1,0,0,1
9,0,104.0,4,21,2,1,0,0,0,1
3,0,95.0,9,12,3,2,1,0,0,1
117,1,161.1,11,10,4,1,0,3,0,0
48,1,137.7,4,11,4,2,1,0,3,0
37,0,88.0,12,14,4,2,0,3,0,0
113,1,68.3,3,23,4,4,0,3,0,1
30,0,94.2,8,31,4,1,0,0,0,1
56,1,73.95,3,10,4,3,1,0,0,1
3,1,87.0,11,27,4,1,0,0,0,0
3,2,81.6,12,12,4,3,1,0,0,1
18,0,93.0,8,26,4,3,0,0,0,1
68,1,65.29,10,17,4,4,2,0,0,1
27,0,85.0,10,16,3,0,2,0,0,1
18,1,80.85,11,19,4,1,0,0,0,1
17,0,89.0,6,23,4,1,0,3,0,0
35,0,214.76,8,17,4,3,0,0,6,0
0,1,0.0,11,10,1,1,0,0,0,1
124,0,72.5,8,8,3,1,2,1,0,1
13,1,93.17,7,19,4,2,0,0,0,1
36,0,144.0,10,6,3,3,0,0,4,1
137,1,93.7,8,30,4,2,0,0,1,1
21,1,87.01,9,25,4,0,1,3,0,1
115,0,55.08,7,30,4,3,0,3,0,0
64,0,116.1,6,19,4,2,2,3,0,0
60,0,78.3,2,5,4,2,1,0,0,1
228,2,90.95,10,17,4,3,1,0,0,0
86,1,107.95,4,17,4,2,2,0,3,1
30,2,84.55,8,30,4,4,0,0,0,1
74,0,74.8,12,19,4,3,1,3,0,0
191,0,116.0,6,3,3,2,1,0,0,0
238,1,115.2,6,18,4,1,0,0,3,0
79,1,90.95,4,13,4,4,0,0,0,1
12,1,93.0,2,26,4,2,0,0,0,1
130,1,105.3,5,5,4,3,0,0,0,0
21,0,150.45,11,2,4,3,1,0,5,1
138,1,71.67,7,2,4,2,2,0,0,1
0,0,66.0,1,19,2,1,0,0,0,1
4,0,137.0,3,22,4,2,0,0,3,1
5,0,56.0,1,5,3,5,0,0,0,1
19,0,102.0,8,31,4,4,1,0,0,1
196,1,80.75,8,3,4,4,1,3,0,1
110,1,139.95,7,22,4,2,2,0,3,1
0,0,177.0,6,17,4,1,0,0,3,1
34,1,99.0,9,25,4,0,2,3,0,1
98,1,90.45,10,30,4,2,2,0,0,1
2,1,65.0,12,17,2,1,2,0,0,1
117,0,123.3,10,29,4,1,0,0,3,1
62,2,135.9,8,10,4,2,0,0,0,1
36,0,94.35,6,26,4,0,2,0,0,1
0,0,178.0,3,25,4,1,0,0,0,1
52,0,94.5,4,21,4,2,0,3,0,0
106,0,62.0,1,5,3,5,0,0,3,1
22,0,90.0,10,28,3,2,0,0,0,1
82,0,43.33,3,26,3,1,2,0,0,1
9,1,156.0,8,12,4,2,0,0,0,0
14,0,70.88,12,5,4,3,1,0,3,1
5,0,146.0,3,26,4,5,2,0,3,0
36,1,118.8,4,23,4,2,2,0,3,1
1,1,145.0,7,3,4,3,2,0,0,1
94,0,137.7,7,14,4,3,0,0,3,0
0,0,75.0,12,21,2,0,1,0,0,1
9,0,150.07,11,26,4,1,2,0,5,1
122,0,94.0,4,15,3,2,0,0,0,1
53,0,108.0,10,11,4,1,0,3,0,0
0,1,64.0,11,30,2,1,0,0,0,1
1,1,99.0,7,20,4,1,0,3,0,1
156,1,116.82,6,5,4,4,2,0,3,0
71,2,146.7,7,24,4,0,1,0,3,1
17,2,141.0,6,18,4,2,2,0,0,1
55,1,73.9,2,22,4,2,1,0,0,1
136,0,90.9,8,26,4,2,0,0,0,1
10,1,83.0,11,6,4,2,0,3,0,1
56,0,142.2,8,28,4,1,2,0,3,0
28,0,98.2,9,5,4,3,1,0,0,1
1,1,156.0,10,16,4,3,2,0,0,1
44,1,66.5,2,8,4,3,1,0,1,0
98,2,130.5,7,2,4,5,2,0,0,1
54,0,180.68,4,28,4,3,1,1,0,0
36,2,88.0,11,25,4,2,1,3,0,1
0,1,115.0,6,7,4,1,0,0,0,1
45,1,131.4,3,19,4,1,1,0,3,0
76,0,78.15,3,19,4,1,2,0,1,0
50,1,79.2,11,17,4,1,0,3,0,1
4,0,68.0,2,14,2,1,2,0,0,1
98,0,126.9,5,17,4,3,0,0,0,1
48,3,131.7,7,9,4,1,2,0,0,1
85,1,132.6,5,15,4,2,2,0,3,1
6,2,170.0,8,14,4,2,2,0,3,1
56,1,85.85,3,28,4,5,1,0,0,0
0,0,59.94,11,16,4,4,0,3,0,1
143,1,97.54,8,18,4,1,0,0,1,1
28,0,152.53,2,1,4,10,5,0,5,0
10,0,128.86,4,16,4,5,2,0,3,0
144,0,137.7,7,23,4,1,2,0,0,0
7,0,48.4,1,18,3,4,1,0,0,1
106,0,72.25,7,13,3,4,1,0,0,1
48,2,195.3,9,6,4,5,1,0,5,1
45,1,79.2,12,16,4,2,1,3,0,1
19,1,151.0,7,16,4,1,1,0,0,0
14,1,98.11,12,28,4,5,2,3,0,1
1,0,64.14,1,4,4,0,1,0,0,1
2,0,65.0,7,10,2,0,2,0,0,1
7,0,79.0,2,5,4,2,1,3,0,0
56,0,140.4,6,1,4,3,0,0,3,1
1,1,115.0,6,7,4,2,0,0,0,1
192,1,72.75,8,8,4,3,1,0,0,1
7,0,67.0,3,2,3,2,0,0,0,1
46,0,0.0,6,17,1,2,0,0,0,1
120,0,90.95,4,8,4,3,2,0,0,0
64,2,89.25,10,20,4,6,2,0,0,1
10,0,102.0,11,1,4,4,0,3,0,0
31,0,26.35,4,23,3,4,2,0,3,0
25,0,65.0,12,27,3,1,0,0,0,1
228,0,93.3,10,30,4,1,2,0,0,0
1,1,81.0,8,7,4,2,0,3,0,1
207,0,183.0,12,30,3,2,1,1,0,1
1,0,89.0,3,22,4,1,0,3,0,1
247,0,87.0,6,6,4,1,1,1,0,0
4,1,95.0,9,2,4,1,0,0,0,1
30,2,109.8,8,30,4,4,0,0,0,1
4,2,97.0,12,13,4,1,0,0,0,1
121,0,74.54,5,14,4,3,2,0,0,1
80,1,80.3,3,3,4,3,0,0,0,1
77,0,136.0,9,25,3,2,1,0,0,1
88,1,149.4,9,15,4,3,2,0,3,1
113,0,80.14,5,10,4,5,2,0,0,0
115,0,106.92,9,17,4,2,2,3,0,0
104,1,69.3,11,12,4,3,2,0,0,1
21,1,102.0,11,1,4,4,0,0,0,0
55,1,131.4,12,30,4,1,0,0,3,1
120,0,74.8,11,27,4,5,2,3,0,0
9,1,153.0,8,17,4,2,1,0,5,0
6,1,109.0,2,4,4,3,1,0,0,0
35,1,175.5,10,15,4,1,1,0,3,1
180,0,112.5,7,23,4,1,1,0,1,0
205,0,90.95,7,24,4,2,2,0,0,0
2,0,91.0,10,13,3,3,0,1,0,1
53,1,67.5,12,25,4,1,0,3,0,1
138,0,47.25,8,22,3,1,2,1,0,1
133,0,97.92,9,4,3,0,2,0,0,1
54,1,88.4,12,24,4,2,2,0,0,1
13,0,104.0,4,26,4,2,0,3,0,1
0,1,200.0,9,17,4,1,0,0,3,0
86,1,95.85,3,26,4,3,2,0,0,1
2,1,82.9,1,12,4,2,0,0,0,1
230,1,90.9,9,2,4,2,1,0,0,1
259,1,73.95,12,7,4,4,0,0,0,1
46,2,119.5,10,25,4,2,0,3,0,1
5,2,175.0,10,14,4,2,0,0,3,1
63,0,116.1,5,7,4,1,0,3,0,1
19,1,105.0,9,13,4,3,2,0,0,1
2,0,110.0,10,12,0,2,0,0,3,1
10,2,139.0,8,7,4,2,2,3,0,1
170,1,114.75,7,30,4,2,2,0,0,0
22,1,71.6,2,4,4,3,0,0,0,1
162,1,114.3,6,26,4,0,2,0,3,0
155,0,113.4,10,3,4,1,1,0,0,0
67,0,72.25,7,23,3,1,1,0,0,1
0,2,129.0,6,19,4,0,1,3,0,1
6,1,68.0,3,1,2,2,0,0,0,1
28,2,139.0,10,10,4,1,1,0,0,1
64,1,89.3,3,10,4,3,0,0,3,1
5,0,119.0,3,29,4,1,0,0,0,1
33,1,0.0,2,20,4,0,0,3,0,1
51,1,69.12,9,30,4,6,2,0,0,1
23,2,117.0,10,8,4,2,0,0,3,1
20,1,156.0,5,21,4,1,0,0,3,1
60,1,83.16,3,18,4,2,1,0,3,1
2,1,256.0,8,15,4,0,1,0,3,0
1,2,133.0,6,28,4,1,0,0,0,1
8,1,98.0,6,1,2,1,0,0,0,1
8,1,40.0,9,13,2,1,0,0,0,1
3,0,75.0,5,2,2,0,1,0,0,1
56,0,75.0,11,10,3,3,1,0,0,1
17,0,88.0,12,16,4,2,0,3,0,1
9,1,160.0,10,4,4,2,0,0,0,1
94,0,108.0,10,6,4,3,1,3,0,0
49,0,109.8,8,28,4,0,1,0,0,1
25,1,158.0,9,18,4,0,2,0,0,1
95,2,119.0,12,7,4,4,0,0,3,1
7,1,141.95,5,30,4,0,1,0,3,1
1,1,106.0,2,1,4,0,1,0,3,1
43,3,88.0,11,3,4,1,0,3,0,1
101,0,132.6,5,25,4,4,0,0,3,1
7,0,136.0,9,22,4,3,0,0,3,1
121,2,121.5,7,17,4,1,2,0,0,1
35,0,95.4,3,16,4,4,0,0,3,1
86,1,104.4,10,26,4,2,0,0,3,0
82,0,99.45,3,24,4,3,1,0,3,0
16,1,98.0,1,15,4,2,1,0,0,1
70,1,78.3,2,11,4,3,0,3,0,0
0,0,65.0,7,19,2,1,0,0,0,1
32,0,81.9,3,13,4,2,2,0,0,1
68,1,60.0,11,30,3,3,1,0,3,1
28,2,96.6,9,3,4,3,2,0,0,1
41,3,151.5,10,11,4,3,0,0,3,1
80,0,173.19,4,24,4,2,2,1,5,0
228,0,80.75,8,27,4,4,2,3,0,0
35,2,111.42,8,29,4,4,1,0,0,0
60,1,88.61,3,17,4,3,1,0,0,1
106,1,171.9,11,8,4,1,0,0,0,1
13,0,85.0,10,18,3,1,2,0,0,1
1,0,79.0,11,26,2,1,0,0,0,1
60,1,112.95,7,9,4,2,2,0,0,1
213,0,92.65,10,1,4,2,2,3,0,0
248,0,118.0,5,26,4,2,0,0,0,0
87,1,70.03,3,24,4,3,1,0,0,1
32,1,103.35,6,20,4,1,1,0,0,1
104,0,159.9,10,29,4,1,2,0,5,0
155,0,91.38,7,31,4,2,2,3,0,0
25,1,96.0,3,11,4,2,2,0,0,1
60,0,115.2,7,4,4,1,1,0,0,1
12,0,110.0,10,24,0,2,1,0,3,1
0,2,18.6,10,27,4,3,0,1,5,1
21,0,104.05,3,1,4,2,0,0,0,1
20,1,96.9,11,15,4,5,1,0,3,1
0,0,75.0,11,7,2,1,1,0,0,1
2,1,149.0,5,28,4,1,0,3,0,1
37,2,158.4,10,5,4,2,0,0,3,1
120,1,127.8,8,9,4,5,0,0,3,1
80,0,72.25,3,29,4,4,0,3,0,1
35,1,140.4,4,30,4,1,2,0,3,1
88,0,70.0,3,1,4,1,0,3,0,0
24,0,91.0,2,11,4,3,1,0,0,0
70,3,106.25,4,4,4,3,1,0,0,1
20,0,75.0,1,30,4,1,2,3,0,1
0,1,133.5,9,7,4,1,1,0,0,1
85,0,86.36,7,5,3,3,0,0,0,1
38,1,87.71,3,3,2,3,0,0,0,1
6,0,95.0,10,13,4,1,0,0,0,1
0,2,0.0,4,27,1,0,0,0,3,1
1,3,95.0,3,31,2,1,0,0,0,1
41,1,121.33,11,11,4,2,1,0,0,0
15,1,80.0,8,27,4,2,0,0,0,0
44,3,133.44,10,18,4,5,0,0,3,1
210,2,90.0,8,16,4,2,0,3,0,0
18,2,107.0,10,5,4,4,1,0,0,1
142,0,114.3,5,6,4,2,1,0,3,1
164,3,105.3,8,5,4,2,0,0,0,1
0,0,120.0,10,12,3,1,0,0,0,1
20,1,83.8,2,8,4,1,1,0,0,1
15,1,47.33,12,27,3,3,0,0,0,1
2,1,87.0,3,7,3,2,1,0,0,1
16,0,75.0,3,11,2,1,0,0,0,1
32,1,66.59,12,17,4,2,2,3,0,1
41,1,60.0,11,1,3,3,2,0,3,1
155,1,83.12,8,9,4,4,0,0,0,1
114,1,74.8,11,13,4,4,2,3,0,0
37,0,140.4,5,27,4,1,0,0,3,0
0,0,81.0,1,3,4,0,1,0,0,1
135,2,151.2,10,6,4,2,0,0,3,1
2,1,40.0,3,9,2,1,0,0,0,1
117,1,90.4,12,20,4,7,2,0,0,1
2,1,109.0,12,3,4,1,2,0,0,1
110,0,168.3,9,23,4,2,0,0,3,0
3,0,65.0,10,2,3,2,1,0,0,1
92,0,177.3,7,14,4,2,0,0,5,0
1,1,106.0,2,5,4,4,2,0,3,1
107,1,92.28,5,12,4,3,2,0,0,1
1,1,74.95,3,20,4,1,2,3,0,1
30,1,125.1,7,27,4,1,0,3,0,1
